anio;pais;pais_iso2;pais_normalizado;pais_dash;pais_es;lat;long;ciudad;Organización;convocatoria;imagen_url;temas_ocr/themes;posible_duplicado_2425
2023;El Salvador;SV;El Salvador;el-salvador;El Salvador;13.683711550000002;-89.22905180999305;Los Cebollines;;https://pbs.twimg.com/media/Fp_2EqsWwAQQB4x?format=png&name=900x900;;;FALSE
2023;Francia;FR;France;france;Francia;45.7775293;3.0841527;;;https://pbs.twimg.com/media/FqPXwz2WIAwFxBA?format=jpg&name=large;;;FALSE
2023;Francia;FR;France;france;Francia;43.603408;1.440908;;;https://pbs.twimg.com/media/FqNvoUlWAAEjrQh?format=jpg&name=large;;;FALSE
2023;Alemania;DE;Germany;germany;Alemania;51.3252157;12.451168746320576;;;;https://i.imgur.com/0pRaWwG.png;;FALSE
2023;Alemania;DE;Germany;germany;Alemania;52.5158709;13.4540123;Frankfurter Tor;;https://pbs.twimg.com/media/FpbKk3IWcAAOiM1?format=jpg&name=large;;;FALSE
2023;Alemania;DE;Germany;germany;Alemania;49.4112657;8.707142125970392;Haus der Begegnung;;;https://i.imgur.com/YrejUik.png;;FALSE
2023;Alemania;DE;Germany;germany;Alemania;49.410021;8.69355;Genials Friseure;;;https://i.imgur.com/3QX2C74.png;;FALSE
2023;Alemania;DE;Germany;germany;Alemania;48.1472673;11.5833635;;;;https://i.imgur.com/FuAMkF4.png;;FALSE
2023;Alemania;DE;Germany;germany;Alemania;51.32621535;12.356249694615272;Rennbahnsteg;;https://pbs.twimg.com/media/FqOlsYnXsAAAIt_?format=jpg&name=medium;;;FALSE
2023;Alemania;DE;Germany;germany;Alemania;53.3419315;9.230961572222224;;;;;;FALSE
2023;Guatemala;GT;Guatemala;guatemala;Guatemala;14.5939495;-90.45994637521092;Edificio Nueva Caledonia;;https://pbs.twimg.com/media/FqK2WnsWwAASlT6?format=jpg&name=large;;;FALSE
2023;Guatemala;GT;Guatemala;guatemala;Guatemala;14.56680145;-90.53772444633698;Ministerios Hebrón;;https://scontent.fsjo11-1.fna.fbcdn.net/v/t39.30808-6/329358199_253354183686476_354464746977504185_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=FpocMRTMlGYAX8V-BWe&_nc_ht=scontent.fsjo11-1.fna&oh=00_AfDf9GDApu-t77huSJ9UQk_viGQYsbA7gy-khnBk-GMQag&oe=640A5A01;;;FALSE
2023;Honduras;HN;Honduras;honduras;Honduras;14.10227666734002;-87.21160826433317;Quebrada El Sapo;;;https://i.imgur.com/TpySfVk.png;;FALSE
2023;Irlanda;IE;Ireland;ireland;Irlanda;53.349844;-6.260491;O'Connell Str;;https://happeningnext.com/event/march-on-international-womens-day-2023-eid3a09q9wbp9;;;FALSE
2023;Italia;IT;Italy;italy;Italia;45.4385705;10.992793344495906;Fontana delle Alpi;;https://www.comune.verona.it/nqcontent.cfm?a_id=85789&tt=verona_agid;;;FALSE
2023;Italia;IT;Italy;italy;Italia;44.49357;11.341647;;;https://www.cittametropolitana.bo.it/pariopportunita/Home/8_marzo_2023;;;FALSE
2023;Italia;IT;Italy;italy;Italia;45.540048;10.21967;;;https://www.partecipacoop.org/a-brescia-la-corsa-rosa-2023-per-le-donne/;;;FALSE
2023;Italia;IT;Italy;italy;Italia;41.8939812;12.4861426;Augusto;;https://www.ansa.it/lazio/notizie/2023/02/27/corteo-8-marzo-non-una-di-menoda-piazzale-ostiense-a-trastevere_a00d02af-aee4-4819-832d-2fa775ab640c.html;;;FALSE
2023;Italia;IT;Italy;italy;Italia;45.463895;9.188472;Duomo;;https://www.ansa.it/lombardia/notizie/2023/02/08/non-una-di-menol8-marzo-due-cortei-a-milano-contro-violenza_92d62c66-23c4-459a-8d49-a854ebba946d.html;;;FALSE
2023;Italia;IT;Italy;italy;Italia;45.536201;10.223468;;;https://navdanya.radiondadurto.org/2023/02/16/8-marzo-sciopero-ovunque-assemblea-pubblica/;;;FALSE
2023;Italia;IT;Italy;italy;Italia;45.067725;7.682787;;;http://www.cittametropolitana.torino.it/speciali/2023/otto_marzo/;;;FALSE
2023;Italia;IT;Italy;italy;Italia;41.90078;12.48338;;;https://www.reteoncologicaropi.it/2023/01/19/women-4-women-v-edizione-roma-8-marzo-2023/;;;FALSE
2023;México;MX;Mexico;mexico;México;24.02667295;-104.66167490991288;Hotel Gobernador;;https://pbs.twimg.com/media/Fp-btE_WAAIaJUF?format=jpg&name=medium;;;FALSE
2023;México;MX;Mexico;mexico;México;17.082163;-96.718666;;;https://pbs.twimg.com/media/Fp6vJoragAApWTS?format=jpg&name=medium;;;FALSE
2023;México;MX;Mexico;mexico;México;19.198459;-99.013804;;;https://pbs.twimg.com/media/Fp8ytePXgAAr4yC?format=jpg&name=900x900;;;FALSE
2023;México;MX;Mexico;mexico;México;17.988393;-92.928427;;;https://pbs.twimg.com/media/Fp8M0jdXwAAeGtB?format=jpg&name=large;;;FALSE
2023;México;MX;Mexico;mexico;México;20.676194;-103.347222;;;https://pbs.twimg.com/media/FpWaO8BWYAAx8WR?format=jpg&name=large;;;FALSE
2023;México;MX;Mexico;mexico;México;20.675038;-103.34713;;;https://pbs.twimg.com/media/FpS1j3gXsAIBkVJ?format=jpg&name=small;;;FALSE
2023;México;MX;Mexico;mexico;México;21.0444112;-101.67075917852156;Escuela Nacional de Estudios Superiores León;;https://pbs.twimg.com/media/Fp-0CO1XsAA1GDJ?format=jpg&name=large;;;FALSE
2023;México;MX;Mexico;mexico;México;19.048348;-98.206443;;;https://pbs.twimg.com/media/FpDqCjbXEAA9ZFy?format=jpg&name=medium;;;FALSE
2023;México;MX;Mexico;mexico;México;24.789485;-107.394194;;Feministas Alteradas;https://pbs.twimg.com/media/FpiI-M_WYAINpS1?format=jpg&name=large;;;FALSE
2023;México;MX;Mexico;mexico;México;19.031608;-98.202251;;;https://pbs.twimg.com/media/FpDqCXJWcAEIESB?format=jpg&name=medium;;;FALSE
2023;México;MX;Mexico;mexico;México;23.222741;-106.424554;;periferiasubversivx 8 Marzo;https://pbs.twimg.com/media/Fp-QBONX0AAd2Hh?format=jpg&name=medium;;;FALSE
2023;México;MX;Mexico;mexico;México;19.03081;-98.199468;;;https://pbs.twimg.com/media/Fp_Ra79XsAAhAIs?format=jpg&name=small;;;FALSE
2023;México;MX;Mexico;mexico;México;23.196622;-106.425518;;;https://pbs.twimg.com/media/Fpx0b7AXwAE7ciC?format=jpg&name=medium;;;FALSE
2023;México;MX;Mexico;mexico;México;20.676499;-103.346954;;;https://pbs.twimg.com/media/FpWaOYuXsAEG2Oq?format=jpg&name=large;;;FALSE
2023;México;MX;Mexico;mexico;México;19.043973;-98.197922;;;https://twitter.com/zavinemg/status/1629543312796393472/photo/1;;;FALSE
2023;México;MX;Mexico;mexico;México;19.4290895;-99.14012028907374;;;https://pbs.twimg.com/media/FpfvH-OXsAIMnhZ?format=jpg&name=large;;;FALSE
2023;México;MX;Mexico;mexico;México;19.4360822;-99.15448927193144;Museo Nacional de la Revolución;;https://pbs.twimg.com/media/Fp7_GNvWcAE-3BJ?format=jpg&name=small;;;FALSE
2023;Países Bajos;NL;Netherlands;netherlands;Países Bajos;52.377596;4.898185;;;https://scontent.fsjo11-1.fna.fbcdn.net/v/t39.30808-6/334295826_887300405913684_4899538420521863098_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=730e14&_nc_ohc=GnbB3tRLhukAX-BxYt4&_nc_ht=scontent.fsjo11-1.fna&oh=00_AfBVmRbIqcDo-wJ2iGwaJdS720w1aqMz7EhEcJHF9aH9jg&oe=640C03AA;;;FALSE
2023;Países Bajos;NL;Netherlands;netherlands;Países Bajos;52.1021188;5.1222943;Brasserie Noort;;;https://i.imgur.com/tUcGcdk.png;;FALSE
2023;Países Bajos;NL;Netherlands;netherlands;Países Bajos;51.9296412;4.4850679;;;;https://i.imgur.com/tUcGcdk.png;;FALSE
2023;Países Bajos;NL;Netherlands;netherlands;Países Bajos;52.0844088;4.3508615;Restaurant Christian;;;https://i.imgur.com/tUcGcdk.png;;FALSE
2023;Pakistán;PK;Pakistan;pakistan;Pakistán;30.9241;71.27588;Baba Ji Thalla Sarkar;;;https://i.imgur.com/ufAJHLt.png;;FALSE
2023;Paraguay;PY;Paraguay;paraguay;Paraguay;-25.2949037;-57.630157;Centro Mennonita;;;https://i.imgur.com/jyGRtfD.png;;FALSE
2023;Perú;PE;Peru;peru;Perú;-12.0700291;-77.05885004836419;Universidad Antonio Ruiz de Montoya;;https://pbs.twimg.com/media/Fp-1wuhWIAMhspJ?format=jpg&name=medium;;;FALSE
2023;Filipinas;PH;Philippines;philippines;Filipinas;14.60227845;121.03802405;;;;https://i.imgur.com/4Ygm8zA.png;;FALSE
2023;Filipinas;PH;Philippines;philippines;Filipinas;14.6490166;121.0472677;National Center for Pulmonary Research;;https://scontent.fsjo11-1.fna.fbcdn.net/v/t39.30808-6/334979878_1175206039813433_6498084450254264245_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=lSUNIL2N5asAX8IkfVS&_nc_ht=scontent.fsjo11-1.fna&oh=00_AfBjAcl3g8l55TshOCHESoEvCaGSlQL6aHV6_YE9ku2fVw&oe=640BF18F;;;FALSE
2023;Portugal;PT;Portugal;portugal;Portugal;40.6401373;-8.6536284;Porta do Café;;;https://i.imgur.com/fo76FF2.png;;FALSE
2023;Portugal;PT;Portugal;portugal;Portugal;41.531422;-8.620587;;;;https://i.imgur.com/fo76FF2.png;;FALSE
2023;Portugal;PT;Portugal;portugal;Portugal;41.551211;-8.428155;BRG-00001;;;https://i.imgur.com/fo76FF2.png;;FALSE
2023;Portugal;PT;Portugal;portugal;Portugal;40.2119158;-8.429855;Casa do Castelo;;;https://i.imgur.com/fo76FF2.png;;FALSE
2023;Portugal;PT;Portugal;portugal;Portugal;37.0161266;-7.9344971;Costa Algarvia;;;https://i.imgur.com/fo76FF2.png;;FALSE
2023;Portugal;PT;Portugal;portugal;Portugal;41.4420112;-8.2961653;Novo Banco;;;https://i.imgur.com/fo76FF2.png;;FALSE
2023;Portugal;PT;Portugal;portugal;Portugal;39.743288;-8.807614;;;;https://i.imgur.com/fo76FF2.png;;FALSE
2023;Portugal;PT;Portugal;portugal;Portugal;38.70731;-9.13632;Hotel Vip Art’s;;;https://i.imgur.com/fo76FF2.png;;FALSE
2023;Portugal;PT;Portugal;portugal;Portugal;41.150516;-8.609488;;;;https://i.imgur.com/fo76FF2.png;;FALSE
2023;Portugal;PT;Portugal;portugal;Portugal;41.3023055;-7.7457851;;;;https://i.imgur.com/fo76FF2.png;;FALSE
2023;Portugal;PT;Portugal;portugal;Portugal;41.740141;-7.472201;;;;https://i.imgur.com/fo76FF2.png;;FALSE
2023;;;;;;37.560304;126.994465;The Korea House;;https://pbs.twimg.com/media/FqMtxmxaUAAQrTM?format=jpg&name=large;;;FALSE
2023;España;ES;Spain;spain;España;41.778152;-6.349045;;;;;;FALSE
2023;España;ES;Spain;spain;España;43.535042;-5.645918;;;;;;FALSE
2023;España;ES;Spain;spain;España;43.5450372;-5.6622608;Ayuntamiento;;;;;FALSE
2023;España;ES;Spain;spain;España;43.541393;-5.661617451041667;Plaza del Instituto o Plaza del Parchís;;;;;FALSE
2023;España;ES;Spain;spain;España;42.235956;-8.720245;O Farol de Urzaiz;;;;;FALSE
2023;España;ES;Spain;spain;España;41.930985;2.2487355;Vic;;;;;FALSE
2023;España;ES;Spain;spain;España;39.4768775;-0.3618043918803411;Biblioteca d'Humanitats Joan Reglà;;;;;FALSE
2023;España;ES;Spain;spain;España;39.4562615;-0.3698049082428634;;;;;;FALSE
2023;España;ES;Spain;spain;España;39.859658;-4.021531;Mazapan de Toledo;;;;;FALSE
2023;España;ES;Spain;spain;España;41.56879;2.025985;;;;;;FALSE
2023;España;ES;Spain;spain;España;41.118381;1.245393;;;;;;FALSE
2023;España;ES;Spain;spain;España;41.2371824;1.8059437;;;;;;FALSE
2023;España;ES;Spain;spain;España;37.388182;-5.995685;;;;;;FALSE
2023;España;ES;Spain;spain;España;37.3913778;-6.0102735;Deloitte;;;;;FALSE
2023;España;ES;Spain;spain;España;41.605993;2.136269;;;;;;FALSE
2023;España;ES;Spain;spain;España;40.932124;-4.107859;;;;;;FALSE
2023;España;ES;Spain;spain;España;42.882043;-8.539649;Cruceiro do Home Santo;;;;;FALSE
2023;España;ES;Spain;spain;España;43.4633359;-3.7969046;Restaurante Bar del Puerto;;;;;FALSE
2023;España;ES;Spain;spain;España;40.96914705;-5.66060769291264;;;;;;FALSE
2023;España;ES;Spain;spain;España;41.528543;2.117955;;;;;;FALSE
2023;España;ES;Spain;spain;España;41.491474;2.030327;;;;;;FALSE
2023;España;ES;Spain;spain;España;39.575748;2.653717;Plaça d'Espanya - Estació Intermodal;;;;;FALSE
2023;España;ES;Spain;spain;España;43.361786;-5.847716;;;;;;FALSE
2023;España;ES;Spain;spain;España;43.242942;-5.773837;;;;;;FALSE
2023;España;ES;Spain;spain;España;38.91686545;-6.346665126651558;Hotel ILUNION Mérida Palace;;;;;FALSE
2023;España;ES;Spain;spain;España;41.539998;2.445053;;;;;;FALSE
2023;España;ES;Spain;spain;España;36.7208745;-4.4218559;Monumento al Nazareno del Paso;;;;;FALSE
2023;España;ES;Spain;spain;España;40.416938;-3.70339;Sol;;;;;FALSE
2023;España;ES;Spain;spain;España;40.40869365;-3.69200691378866;Fuente de la Alcachofa (Réplica);;;;;FALSE
2023;España;ES;Spain;spain;España;41.6204109;0.6187832;Burger King;;;;;FALSE
2023;España;ES;Spain;spain;España;37.777907;-3.801672;;;;;;FALSE
2023;España;ES;Spain;spain;España;28.683473;-17.764553;;;;;;FALSE
2023;España;ES;Spain;spain;España;41.367595;2.107844;;;;;;FALSE
2023;España;ES;Spain;spain;España;37.257134;-6.951433;;;;;;FALSE
2023;España;ES;Spain;spain;España;40.629896;-3.166311;;;;;;FALSE
2023;España;ES;Spain;spain;España;37.173977;-3.599001;;;;https://sindicatodeestudiantes.net/images/2023/Febrero/manis900x600_webse.jpg;;FALSE
2023;España;ES;Spain;spain;España;37.18398;-3.60189;Jardines de Triunfo;;;;;FALSE
2023;España;ES;Spain;spain;España;42.8467089;-2.6735621;;;;;;FALSE
2023;España;ES;Spain;spain;España;43.485777;-8.227914;;;;;;FALSE
2023;España;ES;Spain;spain;España;38.2693045;-0.7076292;;;;;;FALSE
2023;España;ES;Spain;spain;España;43.3224285;-1.9847075;Gelateria Boulevard;;;;;FALSE
2023;España;ES;Spain;spain;España;43.3686578;-8.4022012;Obelisk;;;;;FALSE
2023;España;ES;Spain;spain;España;37.8842085;-4.7795931;;;;;;FALSE
2023;España;ES;Spain;spain;España;39.987933;-0.042614;;;;;;FALSE
2023;España;ES;Spain;spain;España;41.2802397;1.9771028;OD Beauty Salon;;;;;FALSE
2023;España;ES;Spain;spain;España;36.517861;-6.283904;;;;;;FALSE
2023;España;ES;Spain;spain;España;39.470332;-6.378205;;;;;;FALSE
2023;España;ES;Spain;spain;España;43.259475550000005;-2.9250020488419013;Arriaga Theatre;;;;;FALSE
2023;España;ES;Spain;spain;España;41.35283635;2.112433952659486;Mercat de Bellvitge;;;;;FALSE
2023;España;ES;Spain;spain;España;40.385421;-5.763275;Caixabank;;;;;FALSE
2023;España;ES;Spain;spain;España;41.385686;2.164109;Universitat;;;;;FALSE
2023;España;ES;Spain;spain;España;41.385673;2.164374;Plaça Universitat - Pelai;;;;;FALSE
2023;España;ES;Spain;spain;España;43.29499;-2.988655;Tximiniak / Las chimeneas;;;;;FALSE
2023;España;ES;Spain;spain;España;43.555558;-5.921901;;;;;;FALSE
2023;España;ES;Spain;spain;España;36.8417071;-2.4638186;Cajamar;;;;;FALSE
2023;España;ES;Spain;spain;España;38.348653;-0.493117;;;;;;FALSE
2023;Taiwán;TW;Taiwan, Province of China;taiwan-province-of-china;Taiwán;25.0519924;121.5884705;;;;https://i.imgur.com/k0IVjq6.png;;FALSE
2023;Turquía;TR;Turkey;turkey;Turquía;37.0016531;27.25654498692328;D-Marin Turgutreis;;https://pbs.twimg.com/media/FqZYtb4XwAYGGpI?format=jpg&name=large;;;FALSE
2023;Turquía;TR;Turkey;turkey;Turquía;39.74994945;29.500105335921504;Hayme Ana Türbesi;;https://pbs.twimg.com/media/FqZYtb4XwAYGGpI?format=jpg&name=large;;;FALSE
2023;Estados Unidos;US;United States;united-states;Estados Unidos;18.443414;-66.115613;El Bembé;;https://scontent.fsjo11-1.fna.fbcdn.net/v/t39.30808-6/334032523_780019816300310_6636478452601353328_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=e3f864&_nc_ohc=EEdmixht4fQAX8dhMep&_nc_ht=scontent.fsjo11-1.fna&oh=00_AfDxwlFDhF0_yVK2y2QtIzfUyvZPNUB6WoumgHG6jWePyA&oe=640919E1;;;FALSE
2023;Estados Unidos;US;United States;united-states;Estados Unidos;40.7308226;-73.99745174671067;Washington Square Fountain;;https://www.instagram.com/womenstrikenyc/;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-33.2279775;-54.3751571;;;https://www.instagram.com/feministasde33/;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.908474;-54.958585;;;https://www.instagram.com/p/CpWWVJIuheG/;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.091857;-56.212463;;;https://www.instagram.com/p/CpDM3TQuBDV/;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-33.133161;-58.290687;;;https://www.instagram.com/alunadas.uy/;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-32.318654;-58.07814;;;https://www.instagram.com/p/CpNeeTXO2-3/?igshid=MDJmNzVkMjY%3D;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-31.388111;-57.960329;;;https://www.instagram.com/p/CanWwc6lR9z/;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.498758;-56.03803;;;https://www.instagram.com/p/CpQj8hQp-hM/;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.480709;-54.336376;;;https://www.instagram.com/p/CpXkUR2u55u/;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-33.377556;-56.524993;;;https://www.instagram.com/p/Co-uHzZJxC5/?igshid=MDJmNzVkMjY=;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-30.900573;-55.540218;;;https://www.instagram.com/p/CpZDmOOjsTs/?igshid=YmMyMTA2M2Y%3D;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.420323;-57.45844;;;https://www.instagram.com/p/CpcxdHyrIsT/?igshid=MWMzM2Q4ZmE%3D;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.338811;-56.707465;;;https://www.instagram.com/p/CpV9xjDLdf_/;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.761216;-55.676882;;;https://www.instagram.com/p/CpNPYbeuQkb/;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.859631;-56.262616;;;https://www.instagram.com/p/CpXqz8oOvEX/?igshid=MDJmNzVkMjY%3D;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.7152648;-55.9623283;;;https://www.instagram.com/violetafeminista_pando/;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.90585;-56.19123;Avenida 18 de Julio;;https://www.instagram.com/feminismos.uy/;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.033959;-53.551422;;;https://www.instagram.com/p/CpaO8fruFSy/;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.284816;-57.232769;;;https://www.instagram.com/p/CpV9m--POLM/;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.661012;-54.157868;;;https://www.instagram.com/p/Cpc36uXOlwM/;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.3405205;-57.2634855;;;https://www.instagram.com/p/CpOe_7mr9DQ/;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.90562665;-56.19423045075887;Plaza Fabini;;https://www.instagram.com/generopitcnt/;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.912847;-54.962441;;;https://www.instagram.com/p/CpRBH8zrl1b/;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-30.398363;-56.46416;;;https://www.instagram.com/p/CpQwssQvvIS/;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.9111353;-56.1855812;;;https://www.instagram.com/p/CpYsxN3p0sT/?igshid=OWEyOTRmYTI%3D;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.64022;-56.068156;;;https://www.instagram.com/p/CpQeSyKpayK/?igshid=MDJmNzVkMjY%3D;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.6496824;-56.0652748;Memorial a la Resistencia de Sauce;;https://www.instagram.com/p/CpQeSyKpayK/?igshid=MDJmNzVkMjY%3D;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.744765;-56.089116;;;https://www.instagram.com/p/CpQeSyKpayK/?igshid=MDJmNzVkMjY%3D;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.528962;-56.281488;;;https://www.instagram.com/p/CpS7-KiJA4A/?igshid=MDJmNzVkMjY%3D;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.7395763;-56.4493873;;;https://www.instagram.com/mujeres_y_disidencias_cdp;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.3663423;-55.2461474;;;https://www.instagram.com/p/CpUzi17u3io/;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.7678471;-55.7662666;;;https://www.instagram.com/redfeminismoscostacanaria/;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.598914;-55.46684;;;https://www.instagram.com/p/CpYep0bpsIW/;;;FALSE
2023;Uruguay;UY;Uruguay;uruguay;Uruguay;-34.914548;-56.185675;;;https://www.instagram.com/tejidofeminista.8m/;;;FALSE
2023;Venezuela;VE;Venezuela, Bolivarian Republic of;venezuela-bolivarian-republic-of;Venezuela;10.5077253;-66.9508235;Repuestos Reka;;https://pbs.twimg.com/media/FqQq82rX0AEoYZ8?format=jpg&name=medium;;;FALSE
2024;España;ES;Spain;spain;España;41.375203;2.169588;Barcelona;Festa #9M;;https://caladona.org/wp-content/pujats/2024/02/CARTEL-8M_2024_PUBL.-INSTAGRAM-1525x1536.jpg;;FALSE
2024;España;ES;Spain;spain;España;43.313512;-5.69332;La Felguera - Llangréu;ASTURIES 8M;https://www.instagram.com/p/C3hv0j-syJy/;https://axendamazucu.org/files/import-images/0c84148fc8b757d649f30eddd0756d2b.png;;TRUE
2024;España;ES;Spain;spain;España;41.396828;2.159117;Barcelona;ASSEMBLEA 8M CATALUNYA;;https://assemblea8m.cat/wp-content/uploads/2024/02/8m2024.jpg;;TRUE
2024;España;ES;Spain;spain;España;43.544993;-5.662581;Xixón;8 Muyeres en bici;https://pbs.twimg.com/media/GGuucziXcAEbfhf?format=jpg&name=large;https://pbs.twimg.com/media/GGuucziXcAEbfhf?format=jpg&name=large;;TRUE
2024;España;ES;Spain;spain;España;41.42748;2.183357;Barcelona;8M: Música i tecnologia a les grades;https://comunitat.canodrom.barcelona/assemblies/comunitat/f/1651/meetings/2762;https://comunitat.canodrom.barcelona/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcUFjIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--625e183f89fbcb77445f2430a7f96efb341a1449/imatge.png;;TRUE
2024;España;ES;Spain;spain;España;41.418489;2.187861;Barcelona;AFA d'Escola Rambleta del Clot;https://www.instagram.com/p/C3ahfohoi60/?utm_source=ig_web_copy_link;https://www.afarambletadelclot.cat/wp-content/uploads/2024/02/RambletaFeminista-768x1086.jpeg;;TRUE
2024;España;ES;Spain;spain;España;43.316138;-5.699144;La Felguera;Asturies Feminista 8M;;https://axendamazucu.org/files/import-images/0c84148fc8b757d649f30eddd0756d2b.png;;FALSE
2024;México;MX;Mexico;mexico;México;19.386536;-99.007345;ESTADO DE MÉXICO;"COLECTIVA ""MUJER-ES EN PRIMERA PERSONA""";https://www.facebook.com/rose.ginebra?locale=es_LA;https://i.imgur.com/491jAhy.jpeg;;TRUE
2024;México;MX;Mexico;mexico;México;19.784273;-99.900112;Atlacomulco;Fem Atlacomulco;https://www.facebook.com/share/p/U1azKXW4siKx165m/?mibextid=oFDknk;https://i.imgur.com/zbDMChY.jpeg;;TRUE
2024;España;ES;Spain;spain;España;41.391035;2.180646;Barcelona;Massa Crítica Barcelona;;https://i.imgur.com/MUBLJc2.jpg;;TRUE
2024;España;ES;Spain;spain;España;41.39525;2.190415;Barcelona;Biciclot;;https://i.imgur.com/3yyt80f.png;;TRUE
2024;Argentina;AR;Argentina;argentina;Argentina;-45.861202;-67.485054;Comodoro Rivadavia;Multisectorial feminista;https://www.facebook.com/MultisectorialFeministaCR/posts/pfbid033Xyh3YaTiRDUkRp41qMMY6heR3KjQHeqeg1ujtS32adcTzrpKfKT64yonBioaaYgl;https://i.imgur.com/G1Y5iA0.jpeg;;TRUE
2024;Argentina;AR;Argentina;argentina;Argentina;-43.250754;-65.313663;Trelew;Multisectorial vivas y libres;https://www.instagram.com/p/C3krbSyuX-B/?igsh=c3dyeWFmeTM1NWZw;https://i.imgur.com/jkZQIvM.png;;TRUE
2024;Alemania;DE;Germany;germany;Alemania;52.548548;13.351911;Berlin;Bloque Latinoamericano Berlin;https://www.instagram.com/p/C3vHXQWrznG/;https://i.imgur.com/Ho7Lz73.png;;TRUE
2024;Alemania;DE;Germany;germany;Alemania;52.487858;13.340552;Berlin;Comparsa 8M Berlin ist;https://www.facebook.com/photo.php?fbid=393239010063191&set=a.118765060843922&type=3&mibextid=WC7FNe;https://i.imgur.com/nkh6TEt.png;;TRUE
2024;Argentina;AR;Argentina;argentina;Argentina;-32.166656;-64.118096;Rio Tercero, Cordoba;Amicha ajo;;;;TRUE
2024;España;ES;Spain;spain;España;40.464957;-3.46521;Torrejon de Ardoz;Secretaría Igualdad PSOE Torrejón de  Ardoz;https://www.psoetorrejon.es/feminismo-en-la-literatura-mama-quiero-ser-cuentista-con-lola-mento/;https://www.psoetorrejon.es/wp-content/uploads/2024/02/whatsapp-image-2024-02-19-at-102534-1.jpeg;;TRUE
2024;México;MX;Mexico;mexico;México;19.048339;-98.206447;Puebla;Red la Morada A. C.;https://www.instagram.com/p/C3V7ez6u6DB/?igsh=dnFzbzV3MWV3ZGs%3D;https://i.imgur.com/fmzFx7s.png;;TRUE
2024;México;MX;Mexico;mexico;México;20.720329;-103.389805;Zapopán;Wikimedia México;https://docs.google.com/forms/d/e/1FAIpQLScKvY28yt_22wsijvOIeoIc8wjGe_qdStWGZzTgBcNyECYZvw/viewform;https://maz.zapopan.gob.mx/wp-content/uploads/2024/02/8M_2024_wb-1.png;;TRUE
2024;México;MX;Mexico;mexico;México;20.720299;-103.389782;Zapopán;Museo de Arte de Zapopán;https://maz.zapopan.gob.mx/8m-2024/;https://maz.zapopan.gob.mx/wp-content/uploads/2024/02/8M_2024_banner.png;;TRUE
